Date,Open,High,Low,Close,Adj Close,Volume
2021-03-01,1050.0,1080.0,1045.0,1060.0,1060.0,4153000
2021-03-02,1060.0,1080.0,1050.0,1060.0,1060.0,3515700
2021-03-03,1055.0,1060.0,1035.0,1055.0,1055.0,2075900
2021-03-04,1055.0,1080.0,1050.0,1070.0,1070.0,11544800
2021-03-05,1080.0,1140.0,1055.0,1105.0,1105.0,5777200
2021-03-08,1115.0,1145.0,1105.0,1140.0,1140.0,7897700
2021-03-09,1145.0,1185.0,1140.0,1165.0,1165.0,8369300
2021-03-10,1165.0,1180.0,1135.0,1145.0,1145.0,3883900
2021-03-12,1145.0,1165.0,1145.0,1160.0,1160.0,2127300
2021-03-15,1165.0,1235.0,1160.0,1200.0,1200.0,5958400
2021-03-16,1200.0,1215.0,1170.0,1215.0,1215.0,4625600
2021-03-17,1210.0,1310.0,1205.0,1280.0,1280.0,16751600
2021-03-18,1280.0,1295.0,1260.0,1275.0,1275.0,4945300
2021-03-19,1280.0,1285.0,1265.0,1265.0,1265.0,3597300
2021-03-22,1270.0,1285.0,1245.0,1250.0,1250.0,3574800
2021-03-23,1250.0,1255.0,1190.0,1215.0,1215.0,6126700
2021-03-24,1220.0,1225.0,1200.0,1200.0,1200.0,3965700
2021-03-25,1200.0,1200.0,1150.0,1160.0,1160.0,4128100
2021-03-26,1160.0,1195.0,1150.0,1185.0,1185.0,2551300
2021-03-29,1190.0,1245.0,1190.0,1215.0,1215.0,4648800
2021-03-30,1215.0,1225.0,1180.0,1190.0,1190.0,2627900
2021-03-31,1190.0,1220.0,1155.0,1160.0,1160.0,2742800
2021-04-01,1160.0,1195.0,1150.0,1170.0,1170.0,1636900
2021-04-05,1175.0,1210.0,1170.0,1175.0,1175.0,909900
2021-04-06,1175.0,1195.0,1160.0,1185.0,1185.0,988700
2021-04-07,1180.0,1225.0,1150.0,1170.0,1170.0,1442900
2021-04-08,1170.0,1180.0,1170.0,1170.0,1170.0,987400
2021-04-09,1200.0,1200.0,1170.0,1180.0,1180.0,1155300
2021-04-12,1185.0,1185.0,1150.0,1160.0,1160.0,2328900
2021-04-14,1155.0,1170.0,1145.0,1150.0,1150.0,891200
