Date,Open,High,Low,Close,Adj Close,Volume
2021-03-01,12200.0,12300.0,12025.0,12050.0,12050.0,1775600
2021-03-02,12250.0,12325.0,11950.0,12000.0,12000.0,3451000
2021-03-03,12175.0,12175.0,11925.0,11925.0,11925.0,1639700
2021-03-04,11900.0,12100.0,11800.0,11900.0,11900.0,3199200
2021-03-05,11850.0,11950.0,11650.0,11675.0,11675.0,2568600
2021-03-08,11825.0,11875.0,11600.0,11650.0,11650.0,2089700
2021-03-09,11775.0,11850.0,11450.0,11450.0,11450.0,3188100
2021-03-10,11450.0,11650.0,11425.0,11425.0,11425.0,1308800
2021-03-12,11475.0,11825.0,11450.0,11550.0,11550.0,2865700
2021-03-15,11650.0,11975.0,11450.0,11825.0,11825.0,3275900
2021-03-16,11875.0,12000.0,11750.0,11875.0,11875.0,1887100
2021-03-17,11900.0,11925.0,11675.0,11725.0,11725.0,1047800
2021-03-18,11900.0,12375.0,11850.0,12275.0,12275.0,4792500
2021-03-19,12275.0,12475.0,12025.0,12375.0,12375.0,3925100
2021-03-22,12625.0,12825.0,12400.0,12450.0,12450.0,4428700
2021-03-23,12750.0,13200.0,12500.0,12650.0,12650.0,5376300
2021-03-24,12500.0,12550.0,12025.0,12075.0,12075.0,2994000
2021-03-25,12025.0,12175.0,11825.0,11950.0,11950.0,2311000
2021-03-26,12050.0,12225.0,11900.0,12200.0,12200.0,1605700
2021-03-29,12300.0,12325.0,12075.0,12175.0,12175.0,1129600
2021-03-30,12150.0,12150.0,11825.0,11850.0,11850.0,1233900
2021-03-31,11925.0,11925.0,11425.0,11425.0,11425.0,2868100
2021-04-01,11500.0,11850.0,11475.0,11700.0,11700.0,1623400
2021-04-05,11800.0,12700.0,11775.0,12700.0,12700.0,6388900
2021-04-06,12700.0,12725.0,12300.0,12575.0,12575.0,3102900
2021-04-07,12300.0,12625.0,12225.0,12600.0,12600.0,1677200
2021-04-08,12600.0,12675.0,12400.0,12575.0,12575.0,1409300
2021-04-09,12550.0,12625.0,12325.0,12375.0,12375.0,1498200
2021-04-12,12375.0,12500.0,11875.0,11900.0,11900.0,1797700
2021-04-14,11800.0,12125.0,11800.0,12075.0,12075.0,1106400
