Date,Open,High,Low,Close,Adj Close,Volume
2021-03-01,50.0,51.0,50.0,50.0,50.0,9003500
2021-03-02,50.0,51.0,50.0,51.0,51.0,9899400
2021-03-03,51.0,51.0,50.0,50.0,50.0,4792900
2021-03-04,50.0,51.0,50.0,50.0,50.0,9792100
2021-03-05,51.0,51.0,50.0,50.0,50.0,5107000
2021-03-08,50.0,51.0,50.0,51.0,51.0,8617200
2021-03-09,51.0,51.0,50.0,50.0,50.0,8557300
2021-03-10,50.0,51.0,50.0,50.0,50.0,6668000
2021-03-12,50.0,51.0,50.0,51.0,51.0,5914700
2021-03-15,51.0,52.0,50.0,50.0,50.0,17159800
2021-03-16,50.0,59.0,50.0,55.0,55.0,123048500
2021-03-17,55.0,56.0,52.0,52.0,52.0,33644700
2021-03-18,52.0,52.0,50.0,51.0,51.0,21828100
2021-03-19,50.0,51.0,50.0,50.0,50.0,11766000
2021-03-22,51.0,51.0,50.0,50.0,50.0,15426300
2021-03-23,50.0,51.0,50.0,50.0,50.0,7748600
2021-03-24,51.0,51.0,50.0,50.0,50.0,12076600
2021-03-25,51.0,51.0,50.0,50.0,50.0,9806800
2021-03-26,50.0,51.0,50.0,51.0,51.0,4509700
2021-03-29,51.0,51.0,50.0,50.0,50.0,7497200
2021-03-30,50.0,51.0,50.0,50.0,50.0,8632300
2021-03-31,50.0,50.0,50.0,50.0,50.0,1455000
2021-04-01,50.0,50.0,50.0,50.0,50.0,858500
2021-04-05,50.0,50.0,50.0,50.0,50.0,707500
2021-04-06,50.0,50.0,50.0,50.0,50.0,123600
2021-04-07,50.0,50.0,50.0,50.0,50.0,667100
2021-04-08,50.0,50.0,50.0,50.0,50.0,1048200
2021-04-09,50.0,50.0,50.0,50.0,50.0,616300
2021-04-12,50.0,51.0,50.0,50.0,50.0,2686500
2021-04-14,50.0,50.0,50.0,50.0,50.0,307900
