Date,Open,High,Low,Close,Adj Close,Volume
2021-03-01,2600.0,2600.0,2600.0,2600.0,2600.0,200
2021-03-02,2600.0,2600.0,2600.0,2600.0,2600.0,300
2021-03-03,2600.0,2600.0,2600.0,2600.0,2600.0,0
2021-03-04,2600.0,2600.0,2600.0,2600.0,2600.0,0
2021-03-05,2600.0,2600.0,2600.0,2600.0,2600.0,0
2021-03-08,2500.0,2500.0,2500.0,2500.0,2500.0,400
2021-03-09,2500.0,2500.0,2500.0,2500.0,2500.0,300
2021-03-10,2500.0,2500.0,2500.0,2500.0,2500.0,0
2021-03-12,2500.0,2500.0,2500.0,2500.0,2500.0,0
2021-03-15,2500.0,2550.0,2500.0,2500.0,2500.0,2800
2021-03-16,2500.0,3100.0,2360.0,2960.0,2960.0,5900
2021-03-17,2770.0,3600.0,2770.0,3490.0,3490.0,5300
2021-03-18,3490.0,4350.0,3490.0,3600.0,3600.0,12500
2021-03-19,3610.0,3630.0,3610.0,3630.0,3630.0,600
2021-03-22,3650.0,4520.0,3390.0,4380.0,4380.0,2300
2021-03-23,4390.0,4680.0,4080.0,4680.0,4680.0,6100
2021-03-24,4600.0,4600.0,4500.0,4500.0,4500.0,600
2021-03-25,4500.0,4500.0,4500.0,4500.0,4500.0,0
2021-03-26,4350.0,4700.0,4350.0,4650.0,4650.0,900
2021-03-29,4600.0,4600.0,4600.0,4600.0,4600.0,100
2021-03-30,4600.0,4600.0,4600.0,4600.0,4600.0,0
2021-03-31,4350.0,4350.0,4350.0,4350.0,4350.0,100
2021-04-01,4200.0,4250.0,4050.0,4050.0,4050.0,900
2021-04-05,3980.0,3980.0,3980.0,3980.0,3980.0,100
2021-04-06,3980.0,3980.0,3980.0,3980.0,3980.0,0
2021-04-07,3980.0,3980.0,3980.0,3980.0,3980.0,0
2021-04-08,3980.0,3980.0,3980.0,3980.0,3980.0,0
2021-04-09,3980.0,3980.0,3980.0,3980.0,3980.0,0
2021-04-12,3980.0,3980.0,3980.0,3980.0,3980.0,0
